"Country","Company Name","Department","Cost Center","Company Code"
"UAE","NESR Energy Services LLC","MAINTENAN & WORKSHOP","C157700001","2115"
"UAE","NESR Energy Services LLC","QHSE                ","C157700002","2115"
"UAE","NESR Energy Services LLC","TRANSPORTATION      ","C157700003","2115"
"UAE","NESR Energy Services LLC","FACILITY            ","C157700004","2115"
"UAE","NESR Energy Services LLC","TECHNICAL MANAGEMENT","C157700005","2115"
"UAE","NESR Energy Services LLC","LAB CTU & CMT       ","C157700006","2115"
"UAE","NESR Energy Services LLC","WAREHOUSE           ","C157700007","2115"
"UAE","NESR Energy Services LLC","LOGISTICS           ","C157700008","2115"
"UAE","NESR Energy Services LLC","SUPPLY CHAIN        ","C158800001","2115"
"UAE","NESR Energy Services LLC","FINANCE             ","C158800002","2115"
"UAE","NESR Energy Services LLC","OFFICE FACILITY     ","C158800003","2115"
"UAE","NESR Energy Services LLC","ADMIN GOVT & SECURIT","C158800004","2115"
"UAE","NESR Energy Services LLC","BUSINESS DEVELOPMENT","C158800005","2115"
"UAE","NESR Energy Services LLC","IT                  ","C158800006","2115"
"UAE","NESR Energy Services LLC","HUMAN RESOURCES     ","C158800007","2115"
"UAE","NESR Energy Services LLC","INTERNS             ","C158800008","2115"
"UAE","NESR Energy Services LLC","MANAGEMENT          ","C158800009","2115"
"UAE","NESR Energy Services LLC","LEGAL               ","C158800010","2115"
"UAE","NESR Energy Services LLC","OVERHEAD SUPPL CHAIN","C158809901","2115"
"UAE","NESR Energy Services LLC","OVERHEAD FINANCE    ","C158809902","2115"
"UAE","NESR Energy Services LLC","OVERHEAD MARKETING  ","C158809905","2115"
"UAE","NESR Energy Services LLC","OVERHEAD HUMAN RESOU","C158809907","2115"
"UAE","NESR Energy Services LLC","OVERHEAD LEGAL      ","C158809910","2115"
"UAE","NESR Energy Services LLC","UAE HQ OVERHEAD     ","C159960001","2115"
"UAE","NESR Energy Services LLC","EGYPT HQ OVERHEAD   ","C159960002","2115"
"UAE","NESR Energy Services LLC","OMAN HQ OVERHEAD    ","C159960003","2115"
"UAE","NESR Energy Services LLC","ALGERIA HQ OVERHEAD ","C159960004","2115"
"UAE","NESR Energy Services LLC","UAE HQ OVERHEAD     ","C159960005","2115"
"UAE","NESR Energy Services LLC","QATAR HQ OVERHEAD   ","C159960006","2115"
"UAE","NESR Energy Services LLC","IRAQ HQ OVERHEAD    ","C159960007","2115"
"UAE","NESR Energy Services LLC","INDIA HQ OVERHEAD   ","C159960008","2115"
"UAE","NESR Energy Services LLC","LIBYA HQ OVERHEAD   ","C159960009","2115"
"UAE","NESR Energy Services LLC","INDONESIA HQ OVERH. ","C159960010","2115"
"UAE","NESR Energy Services LLC","KUWAIT HQ OVERHEAD  ","C159960011","2115"
"UAE","NESR Energy Services LLC","SSA HQ OVERHEAD     ","C159960012","2115"
"UAE","NESR Energy Services LLC","YEMEN HQ OVERHEAD   ","C159960013","2115"
"UAE","NESR Energy Services LLC","JORDAN HQ OVERHEAD  ","C159960014","2115"
"UAE","NESR Energy Services LLC","KSA HQ OVERHEAD     ","C159960015","2115"
"UAE","NESR Energy Services LLC","ELIMINATIONS        ","C159999999","2115"
"UAE","SAPESCO","COILED TUBING       ","C161110101","2116"
"UAE","SAPESCO","COILED TUBING DHT   ","C161110201","2116"
"UAE","SAPESCO","PIPELINES           ","C161140101","2116"
"UAE","SAPESCO","NITROGEN PURGE      ","C161140701","2116"
"UAE","SAPESCO","NITROGEN            ","C161150101","2116"
"UAE","SAPESCO","STIMULATION         ","C161170101","2116"
"UAE","SAPESCO","SURFACE TESTING     ","C162300101","2116"
"UAE","SAPESCO","WL LOG-CASED HOLE   ","C162310201","2116"
"UAE","SAPESCO","SLICKLINE           ","C162320101","2116"
"UAE","SAPESCO","CORING SERVICES     ","C163410501","2116"
"UAE","SAPESCO","MUD LOGGING         ","C163410601","2116"
"UAE","SAPESCO","TUBULAR RUNNING SERV","C163420101","2116"
"UAE","SAPESCO","DOWN HOLE TOOLS     ","C163430101","2116"
"UAE","SAPESCO","WATER & PROD ASSURAN","C164600101","2116"
"UAE","SAPESCO","MAINTENAN & WORKSHOP","C167700001","2116"
"UAE","SAPESCO","QHSE                ","C167700002","2116"
"UAE","SAPESCO","TRANSPORTATION      ","C167700003","2116"
"UAE","SAPESCO","FACILITY            ","C167700004","2116"
"UAE","SAPESCO","TECHNICAL MANAGEMENT","C167700005","2116"
"UAE","SAPESCO","LAB CTU & CMT       ","C167700006","2116"
"UAE","SAPESCO","WAREHOUSE           ","C167700007","2116"
"UAE","SAPESCO","LOGISTICS           ","C167700008","2116"
"UAE","SAPESCO","SUPPLY CHAIN        ","C168800001","2116"
"UAE","SAPESCO","FINANCE             ","C168800002","2116"
"UAE","SAPESCO","OFFICE FACILITY     ","C168800003","2116"
"UAE","SAPESCO","ADMIN GOVT & SECURIT","C168800004","2116"
"UAE","SAPESCO","BUSINESS DEVELOPMENT","C168800005","2116"
"UAE","SAPESCO","IT                  ","C168800006","2116"
"UAE","SAPESCO","HUMAN RESOURCES     ","C168800007","2116"
"UAE","SAPESCO","INTERNS             ","C168800008","2116"
"UAE","SAPESCO","MANAGEMENT          ","C168800009","2116"
"UAE","SAPESCO","LEGAL               ","C168800010","2116"
"UAE","SAPESCO","UAE HQ OVERHEAD     ","C169960001","2116"
"UAE","SAPESCO","ELIMINATIONS        ","C169999999","2116"
"HQ Dubai","NNG Reinsurance Limited","TECHNICAL MANAGEMENT","C177700005","2117"
"HQ Dubai","NNG Reinsurance Limited","SUPPLY CHAIN        ","C178800001","2117"
"HQ Dubai","NNG Reinsurance Limited","FINANCE             ","C178800002","2117"
"HQ Dubai","NNG Reinsurance Limited","OFFICE FACILITY     ","C178800003","2117"
"HQ Dubai","NNG Reinsurance Limited","ADMIN GOVT & SECURIT","C178800004","2117"
"HQ Dubai","NNG Reinsurance Limited","BUSINESS DEVELOPMENT","C178800005","2117"
"HQ Dubai","NNG Reinsurance Limited","IT                  ","C178800006","2117"
"HQ Dubai","NNG Reinsurance Limited","HUMAN RESOURCES     ","C178800007","2117"
"HQ Dubai","NNG Reinsurance Limited","INTERNS             ","C178800008","2117"
"HQ Dubai","NNG Reinsurance Limited","MANAGEMENT          ","C178800009","2117"
"HQ Dubai","NNG Reinsurance Limited","LEGAL               ","C178800010","2117"
"HQ Dubai","NNG Reinsurance Limited","ELIMINATIONS        ","C179999999","2117"
"HQ Dubai","NESR Energy Services  HQ","COILED TUBING       ","C181110101","2118"
"HQ Dubai","NESR Energy Services  HQ","COILED TUBING DHT   ","C181110201","2118"
"HQ Dubai","NESR Energy Services  HQ","COILED TUBING UNCONV","C181110301","2118"
"HQ Dubai","NESR Energy Services  HQ","MAINTENAN & WORKSHOP","C187700001","2118"
"HQ Dubai","NESR Energy Services  HQ","QHSE                ","C187700002","2118"
"HQ Dubai","NESR Energy Services  HQ","TRANSPORTATION      ","C187700003","2118"
"HQ Dubai","NESR Energy Services  HQ","FACILITY            ","C187700004","2118"
"HQ Dubai","NESR Energy Services  HQ","TECHNICAL MANAGEMENT","C187700005","2118"
"HQ Dubai","NESR Energy Services  HQ","LAB CTU & CMT       ","C187700006","2118"
"HQ Dubai","NESR Energy Services  HQ","WAREHOUSE           ","C187700007","2118"
"HQ Dubai","NESR Energy Services  HQ","LOGISTICS           ","C187700008","2118"
"HQ Dubai","NESR Energy Services  HQ","SUPPLY CHAIN        ","C188800001","2118"
"HQ Dubai","NESR Energy Services  HQ","FINANCE             ","C188800002","2118"
"HQ Dubai","NESR Energy Services  HQ","OFFICE FACILITY     ","C188800003","2118"
"HQ Dubai","NESR Energy Services  HQ","ADMIN GOVT & SECURIT","C188800004","2118"
"HQ Dubai","NESR Energy Services  HQ","BUSINESS DEVELOPMENT","C188800005","2118"
"HQ Dubai","NESR Energy Services  HQ","IT                  ","C188800006","2118"
"HQ Dubai","NESR Energy Services  HQ","HUMAN RESOURCES     ","C188800007","2118"
"HQ Dubai","NESR Energy Services  HQ","INTERNS             ","C188800008","2118"
"HQ Dubai","NESR Energy Services  HQ","MANAGEMENT          ","C188800009","2118"
"HQ Dubai","NESR Energy Services  HQ","LEGAL               ","C188800010","2118"
"HQ Dubai","NESR Energy Services  HQ","ELIMINATIONS        ","C189999999","2118"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","CEMENTING           ","C201100101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","COILED TUBING       ","C201110101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","FILTRATION          ","C201120101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","HYDRAULIC FRACTURING","C201130101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","HYDRAULIC FRAC UNCON","C201130301","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","NITROGEN PURGE      ","C201140701","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","NITROGEN            ","C201150101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","STIMULATION         ","C201170101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","SURFACE TESTING     ","C202300101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","WELL TESTING UNCONVE","C202300301","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","WL LOG - OPEN HOLE  ","C202310101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","SLICKLINE           ","C202320101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","DIRECTIONAL DRILLING","C203410101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","OVERHEAD DRILLING   ","C203419901","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","TUBULAR RUNNING SERV","C203420101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","FISHING SERVICES    ","C203450101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","RIGS                ","C203490101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","THROUGH TUBING      ","C203500101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","OTHER WELL HEADS    ","C203510201","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","EMISSIONS CONTROL   ","C204610101","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","MAINTENAN & WORKSHOP","C207700001","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","QHSE                ","C207700002","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","TRANSPORTATION      ","C207700003","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","FACILITY            ","C207700004","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","TECHNICAL MANAGEMENT","C207700005","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","LOGISTICS           ","C207700008","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","SUPPLY CHAIN        ","C208800001","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","FINANCE             ","C208800002","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","OFFICE FACILITY     ","C208800003","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","ADMIN GOVT & SECURIT","C208800004","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","BUSINESS DEVELOPMENT","C208800005","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","IT                  ","C208800006","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","HUMAN RESOURCES     ","C208800007","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","INTERNS             ","C208800008","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","MANAGEMENT          ","C208800009","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","LEGAL               ","C208800010","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","OVERHEAD MANAGEMENT ","C208809909","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","HUB - SUPPLY CHAIN  ","C208890001","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","HUB - FINANCE       ","C208890002","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","HUB - FACILITY      ","C208890003","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","HUB-ADMIN,GOVT&SECUR","C208890004","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","HUB - MARKETING     ","C208890005","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","HUB - IT            ","C208890006","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","HUB - HR            ","C208890007","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","HUB - INTERNS       ","C208890008","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","HUB - MANAGEMENT    ","C208890009","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","KSA HQ OVERHEAD     ","C209960001","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","EGYPT HQ OVERHEAD   ","C209960002","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","OMAN HQ OVERHEAD    ","C209960003","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","ALGERIA HQ OVERHEAD ","C209960004","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","UAE HQ OVERHEAD     ","C209960005","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","QATAR HQ OVERHEAD   ","C209960006","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","IRAQ HQ OVERHEAD    ","C209960007","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","INDIA HQ OVERHEAD   ","C209960008","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","LIBYA HQ OVERHEAD   ","C209960009","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","INDONESIA HQ OVERH. ","C209960010","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","KUWAIT HQ OVERHEAD  ","C209960011","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","SSA HQ OVERHEAD     ","C209960012","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","YEMEN HQ OVERHEAD   ","C209960013","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","JORDAN HQ OVERHEAD  ","C209960014","2220"
"KSA","NPS Bahrain for Oil and Gas Well Services WLL","ELIMINATIONS        ","C209999999","2220"
"HQ Dubai","NPS Energy Holding WLL","CEMENTING           ","C211100101","2221"
"HQ Dubai","NPS Energy Holding WLL","CEMENT DHT          ","C211100201","2221"
"HQ Dubai","NPS Energy Holding WLL","COILED TUBING       ","C211110101","2221"
"HQ Dubai","NPS Energy Holding WLL","COILED TUBING DHT   ","C211110201","2221"
"HQ Dubai","NPS Energy Holding WLL","COILED TUBING UNCONV","C211110301","2221"
"HQ Dubai","NPS Energy Holding WLL","FILTRATION          ","C211120101","2221"
"HQ Dubai","NPS Energy Holding WLL","HYDRAULIC FRACTURING","C211130101","2221"
"HQ Dubai","NPS Energy Holding WLL","HYDRAULIC FRAC UNCON","C211130301","2221"
"HQ Dubai","NPS Energy Holding WLL","PIPELINES           ","C211140101","2221"
"HQ Dubai","NPS Energy Holding WLL","GROSS LEAK TEST -GLT","C211140401","2221"
"HQ Dubai","NPS Energy Holding WLL","HYDRO TESTING       ","C211140501","2221"
"HQ Dubai","NPS Energy Holding WLL","COMMIS LEAK TEST-CLT","C211140601","2221"
"HQ Dubai","NPS Energy Holding WLL","NITROGEN PURGE      ","C211140701","2221"
"HQ Dubai","NPS Energy Holding WLL","NITROGEN            ","C211150101","2221"
"HQ Dubai","NPS Energy Holding WLL","PROD & SPECIAL CHEM ","C211160101","2221"
"HQ Dubai","NPS Energy Holding WLL","STIMULATION         ","C211170101","2221"
"HQ Dubai","NPS Energy Holding WLL","STIMULATION UNCONVEN","C211170301","2221"
"HQ Dubai","NPS Energy Holding WLL","ARTIFICIAL LIFT SERV","C211180101","2221"
"HQ Dubai","NPS Energy Holding WLL","COMPLETIONS         ","C211190101","2221"
"HQ Dubai","NPS Energy Holding WLL","ENGINEERING & CONSUL","C211200101","2221"
"HQ Dubai","NPS Energy Holding WLL","IPM - GENERAL       ","C211210101","2221"
"HQ Dubai","NPS Energy Holding WLL","SURFACE TESTING     ","C212300101","2221"
"HQ Dubai","NPS Energy Holding WLL","MP FLOW METER       ","C212300201","2221"
"HQ Dubai","NPS Energy Holding WLL","WELL TESTING UNCONVE","C212300301","2221"
"HQ Dubai","NPS Energy Holding WLL","WELL TEST-LSTK SITES","C212300401","2221"
"HQ Dubai","NPS Energy Holding WLL","WL LOG - OPEN HOLE  ","C212310101","2221"
"HQ Dubai","NPS Energy Holding WLL","WL LOG-CASED HOLE   ","C212310201","2221"
"HQ Dubai","NPS Energy Holding WLL","WL LOG UNCONVENTION ","C212310301","2221"
"HQ Dubai","NPS Energy Holding WLL","WL LOG - TCP        ","C212310401","2221"
"HQ Dubai","NPS Energy Holding WLL","WL LOG - RS         ","C212310501","2221"
"HQ Dubai","NPS Energy Holding WLL","SLICKLINE           ","C212320101","2221"
"HQ Dubai","NPS Energy Holding WLL","SLICKLINE UNCN-OUTOS","C212320301","2221"
